Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
ABCB/LSBK,Banks - Regional,0.9029,0.16783,624
ONB/OVLY,Banks - Regional,0.9057,0.16801,624
RF/SFBC,Banks - Regional,0.9583,0.16815,624
ASB/PBHC,Banks - Regional,0.9073,0.16823,624
CBFV/SFST,Banks - Regional,0.8241,0.1686,624
CAC/FNLC,Banks - Regional,0.9718,0.16861,624
ATLO/FULT,Banks - Regional,0.8055,0.16862,624
DCOM/EGBN,Banks - Regional,0.8249,0.16876,624
CBSH/SFBC,Banks - Regional,0.9496,0.16878,624
CBFV/IBCP,Banks - Regional,0.9293,0.16887,624
BANC/ISBA,Banks - Regional,0.8235,0.16891,624
BCAL/RNST,Banks - Regional,0.8043,0.16919,624
ATLO/SMBK,Banks - Regional,0.8014,0.16927,624
ASRV/PFS,Banks - Regional,0.9081,0.16932,624
MOFG/SSB,Banks - Regional,0.9312,0.16938,624
BOH/MGYR,Banks - Regional,0.8954,0.16948,624
BOKF/CZWI,Banks - Regional,0.9347,0.16973,624
FNB/SSB,Banks - Regional,0.9345,0.16974,624
CBFV/WAL,Banks - Regional,0.82,0.16974,624
FRAF/RVSB,Banks - Regional,0.9116,0.16975,624
BMRC/FNWD,Banks - Regional,0.9325,0.16982,624
FNB/NRIM,Banks - Regional,0.874,0.16997,624
MGYR/WSBC,Banks - Regional,0.9154,0.17003,624
BANR/MPB,Banks - Regional,0.9508,0.17018,624
ASRV/BANR,Banks - Regional,0.8063,0.1702,624
CBFV/WTBA,Banks - Regional,0.8597,0.17028,624
ONB/PLBC,Banks - Regional,0.9306,0.1705,624
OSBC/PBHC,Banks - Regional,0.9254,0.17057,624
FMNB/FXNC,Banks - Regional,0.8949,0.17059,624
UNTY/VABK,Banks - Regional,0.9153,0.17059,624
HBAN/PLBC,Banks - Regional,0.9383,0.17065,624
CBFV/SMBC,Banks - Regional,0.9078,0.17069,624
CTBI/MPB,Banks - Regional,0.9385,0.1707,624
SMBC/UNTY,Banks - Regional,0.9647,0.17085,624
FCCO/IBCP,Banks - Regional,0.9416,0.17111,624
CHMG/PEBK,Banks - Regional,0.9536,0.17119,624
ASB/SFBC,Banks - Regional,0.9197,0.1712,624
HFWA/LSBK,Banks - Regional,0.9002,0.17123,624
GABC/SFBC,Banks - Regional,0.9681,0.17125,624
HBAN/SSBI,Banks - Regional,0.8151,0.17133,624
CVBF/MGYR,Banks - Regional,0.9266,0.17135,624
MBWM/MGYR,Banks - Regional,0.954,0.17138,624
BUSE/UNB,Banks - Regional,0.904,0.17155,624
ATLO/INDB,Banks - Regional,0.8743,0.1716,624
PNFP/WTBA,Banks - Regional,0.9337,0.1716,624
IBCP/SRCE,Banks - Regional,0.9722,0.17162,624
CAC/MPB,Banks - Regional,0.9645,0.17163,624
FFIC/UVSP,Banks - Regional,0.824,0.17163,624
ASRV/HFWA,Banks - Regional,0.866,0.17163,624
HBCP/MGYR,Banks - Regional,0.9581,0.17166,624
MGYR/NBTB,Banks - Regional,0.9481,0.17169,624
EBTC/MPB,Banks - Regional,0.9593,0.17176,624
EBTC/SFST,Banks - Regional,0.9231,0.1718,624
FMNB/MPB,Banks - Regional,0.965,0.17185,624
BOTJ/FCF,Banks - Regional,0.9246,0.17188,624
ASRV/CCNE,Banks - Regional,0.8658,0.17195,624
HWC/ORRF,Banks - Regional,0.8356,0.17203,624
BSRR/IBCP,Banks - Regional,0.9535,0.17203,624
CAC/HWBK,Banks - Regional,0.9364,0.17214,624
FCF/MBWM,Banks - Regional,0.9766,0.17224,624
BOTJ/SBFG,Banks - Regional,0.9482,0.1723,624
BOTJ/SBCF,Banks - Regional,0.9328,0.17235,624
CWBC/USB,Banks - Regional,0.9405,0.1726,624
FRME/SFBC,Banks - Regional,0.9485,0.17267,624
BCAL/PGC,Banks - Regional,0.8926,0.17286,624
CZFS/OVLY,Banks - Regional,0.8714,0.17286,624
FFBC/SMBK,Banks - Regional,0.9547,0.17288,624
FCCO/HBNC,Banks - Regional,0.9421,0.17292,624
CADE/WSFS,Banks - Regional,0.9566,0.17299,624
MGYR/PGC,Banks - Regional,0.9115,0.17305,624
CBFV/CVBF,Banks - Regional,0.8598,0.17307,624
COFS/CZNC,Banks - Regional,0.8653,0.17323,624
HAFC/PBHC,Banks - Regional,0.818,0.17327,624
FNLC/MBCN,Banks - Regional,0.9612,0.17334,624
MBCN/PFBC,Banks - Regional,0.958,0.17337,624
ATLO/FMNB,Banks - Regional,0.8537,0.17339,624
FNB/HBCP,Banks - Regional,0.8942,0.17344,624
BUSE/SFBC,Banks - Regional,0.9193,0.17345,624
BRKL/WASH,Banks - Regional,0.956,0.17347,624
FCCO/WTFC,Banks - Regional,0.9197,0.17349,624
EBTC/FMNB,Banks - Regional,0.9571,0.17358,624
FNB/MOFG,Banks - Regional,0.8586,0.17391,624
CATY/PGC,Banks - Regional,0.9276,0.174,624
HWC/PGC,Banks - Regional,0.8725,0.17404,624
CCNE/SFBC,Banks - Regional,0.903,0.17415,624
SRCE/TSBK,Banks - Regional,0.9676,0.17431,624
ATLO/PEBK,Banks - Regional,0.8717,0.1746,624
BCAL/HWC,Banks - Regional,0.8865,0.17481,624
FCF/MPB,Banks - Regional,0.9566,0.17483,624
DCOM/PFS,Banks - Regional,0.9449,0.17486,624
ATLO/HFBL,Banks - Regional,0.8305,0.17488,624
CBFV/GABC,Banks - Regional,0.9125,0.17492,624
MGYR/MOFG,Banks - Regional,0.8992,0.17498,624
BUSE/WSFS,Banks - Regional,0.9799,0.17506,624
CBFV/SFBC,Banks - Regional,0.9287,0.17506,624
FNB/SMBK,Banks - Regional,0.889,0.17508,624
ATLO/HBCP,Banks - Regional,0.8192,0.17511,624
FNWD/WASH,Banks - Regional,0.9651,0.17522,624
DCOM/FNLC,Banks - Regional,0.8663,0.17528,624
LSBK/MTB,Banks - Regional,0.9094,0.17529,624
MTB/PBHC,Banks - Regional,0.9303,0.17544,624
EBTC/WASH,Banks - Regional,0.8942,0.17546,624
GABC/WAL,Banks - Regional,0.9408,0.1755,624
ASRV/PEBO,Banks - Regional,0.8051,0.17554,624
FUNC/HWBK,Banks - Regional,0.9521,0.17555,624
CHCO/SFBC,Banks - Regional,0.9538,0.17556,624
LKFN/SMBC,Banks - Regional,0.9656,0.17573,624
ATLO/CCNE,Banks - Regional,0.8894,0.17573,624
VLY/WASH,Banks - Regional,0.8417,0.17576,624
FSFG/WTBA,Banks - Regional,0.9495,0.17589,624
BCAL/SMBK,Banks - Regional,0.9097,0.17611,624
CBFV/FSFG,Banks - Regional,0.9125,0.17614,624
BOTJ/FBNC,Banks - Regional,0.9306,0.17615,624
EBTC/SHBI,Banks - Regional,0.8841,0.17643,624
BOTJ/PPBI,Banks - Regional,0.9306,0.17646,624
BSRR/FRST,Banks - Regional,0.8754,0.17651,624
BMRC/CZNC,Banks - Regional,0.8243,0.17665,624
EBTC/SMBK,Banks - Regional,0.9523,0.17672,624
CZNC/HWBK,Banks - Regional,0.901,0.17673,624
BSRR/CADE,Banks - Regional,0.9622,0.17674,624
BRKL/SFST,Banks - Regional,0.9641,0.17681,624
CWBC/WAFD,Banks - Regional,0.9671,0.17686,624
BCAL/SBCF,Banks - Regional,0.9029,0.17688,624
FCF/PLBC,Banks - Regional,0.9553,0.1769,624
EBTC/FCF,Banks - Regional,0.9504,0.17692,624
CTBI/MGYR,Banks - Regional,0.9556,0.17695,624
BHLB/WNEB,Banks - Regional,0.9069,0.17697,624
FCCO/WNEB,Banks - Regional,0.873,0.17697,624
CADE/CZWI,Banks - Regional,0.9322,0.17709,624
ASB/PGC,Banks - Regional,0.9301,0.17716,624
BOKF/PLBC,Banks - Regional,0.9389,0.17717,624
AUB/FCCO,Banks - Regional,0.9595,0.17719,624
PBHC/SMBK,Banks - Regional,0.9418,0.17722,624
NWFL/PLBC,Banks - Regional,0.9012,0.17731,624
BCAL/HBCP,Banks - Regional,0.9109,0.17734,624
LARK/WTBA,Banks - Regional,0.9432,0.17735,624
BOH/CZWI,Banks - Regional,0.9268,0.17744,624
BOTJ/UCB,Banks - Regional,0.9194,0.17748,624
HAFC/MGYR,Banks - Regional,0.8417,0.17749,624
CAC/PBHC,Banks - Regional,0.9364,0.17784,624
FISI/FSFG,Banks - Regional,0.9035,0.17792,624
ESSA/PBHC,Banks - Regional,0.8934,0.17808,624
FNWD/USB,Banks - Regional,0.9254,0.17808,624
ATLO/HTBK,Banks - Regional,0.9284,0.17845,624
MGYR/UCB,Banks - Regional,0.9121,0.1785,624
EBTC/PFS,Banks - Regional,0.9345,0.17861,624
MGYR/THFF,Banks - Regional,0.9436,0.17863,624
LSBK/PKBK,Banks - Regional,0.8776,0.17871,624
FFIN/NEWT,Banks - Regional,0.9629,0.17873,624
AUB/FISI,Banks - Regional,0.9105,0.17875,624
SBCF/SFBC,Banks - Regional,0.9185,0.17879,624
ASB/BUSE,Banks - Regional,0.9571,0.17895,624
FCCO/WSFS,Banks - Regional,0.9678,0.17897,624
MBCN/SMBK,Banks - Regional,0.9443,0.17897,624
ATLO/WSBC,Banks - Regional,0.9214,0.17901,624
CBAN/LSBK,Banks - Regional,0.9228,0.17901,624
DCOM/HBNC,Banks - Regional,0.938,0.17918,624
HWC/SMBC,Banks - Regional,0.9144,0.17925,624
SRCE/VABK,Banks - Regional,0.9556,0.17942,624
FCF/OVLY,Banks - Regional,0.94,0.17947,624
CATY/IBCP,Banks - Regional,0.9557,0.17959,624
CZWI/WASH,Banks - Regional,0.8849,0.17972,624
ATLO/WSFS,Banks - Regional,0.8837,0.17972,624
LSBK/PBHC,Banks - Regional,0.8962,0.17997,624
ESSA/FNLC,Banks - Regional,0.9384,0.18012,624
CBFV/UNB,Banks - Regional,0.8546,0.18061,624
LSBK/SMBC,Banks - Regional,0.8423,0.18069,624
EBTC/MGYR,Banks - Regional,0.9498,0.18073,624
BOTJ/SMBC,Banks - Regional,0.9036,0.18091,624
ATLO/TRMK,Banks - Regional,0.8181,0.18092,624
IBOC/MPB,Banks - Regional,0.8809,0.18124,624
CZNC/CZWI,Banks - Regional,0.9143,0.18127,624
BCAL/FNLC,Banks - Regional,0.9212,0.18128,624
BOTJ/MBWM,Banks - Regional,0.8947,0.1813,624
CWBC/WASH,Banks - Regional,0.8992,0.18131,624
BOKF/MGYR,Banks - Regional,0.9339,0.18141,624
FCCO/GABC,Banks - Regional,0.9596,0.18154,624
LSBK/WSFS,Banks - Regional,0.9291,0.18155,624
FCF/SMBC,Banks - Regional,0.9777,0.18181,624
FFIC/PBHC,Banks - Regional,0.8046,0.18195,624
TOWN/UVSP,Banks - Regional,0.9715,0.18199,624
BOTJ/EFSC,Banks - Regional,0.9404,0.1821,624
BUSE/FFBC,Banks - Regional,0.9666,0.18222,624
MGYR/WAFD,Banks - Regional,0.9388,0.18222,624
ATLO/TOWN,Banks - Regional,0.8228,0.18223,624
BOH/FRST,Banks - Regional,0.9374,0.18246,624
MTB/PEBK,Banks - Regional,0.9357,0.18248,624
PEBO/SBFG,Banks - Regional,0.9537,0.18252,624
FCF/UNTY,Banks - Regional,0.9529,0.18258,624
BOH/SFST,Banks - Regional,0.9606,0.18277,624
CBFV/EFSC,Banks - Regional,0.948,0.18279,624
HBAN/IBCP,Banks - Regional,0.9616,0.18279,624
CWBC/EBTC,Banks - Regional,0.946,0.1828,624
FRAF/PKBK,Banks - Regional,0.9673,0.18286,624
BOTJ/SFBC,Banks - Regional,0.9257,0.18287,624
MGYR/SRCE,Banks - Regional,0.9581,0.18299,624
CZNC/PKBK,Banks - Regional,0.9465,0.18306,624
HBAN/OVLY,Banks - Regional,0.9073,0.18336,624
MBWM/PFS,Banks - Regional,0.852,0.18342,624
BCAL/BSRR,Banks - Regional,0.868,0.18353,624
FISI/SFST,Banks - Regional,0.9254,0.18379,624
CWBC/SFBC,Banks - Regional,0.9311,0.18392,624
FULT/PBHC,Banks - Regional,0.9155,0.18399,624
MBCN/NWFL,Banks - Regional,0.9294,0.18405,624
ABCB/SFBC,Banks - Regional,0.9587,0.18413,624
BRKL/HIFS,Banks - Regional,0.8879,0.18426,624
SBFG/WTBA,Banks - Regional,0.9367,0.18427,624
EBTC/FNWD,Banks - Regional,0.8687,0.18428,624
SMBK/SRCE,Banks - Regional,0.9631,0.18443,624
BUSE/UNTY,Banks - Regional,0.8549,0.1845,624
CATY/PLBC,Banks - Regional,0.9385,0.18451,624
BCAL/CAC,Banks - Regional,0.906,0.18474,624
ATLO/DCOM,Banks - Regional,0.8654,0.1848,624
BMRC/HFBL,Banks - Regional,0.8141,0.1848,624
NBTB/SBFG,Banks - Regional,0.946,0.18484,624
ATLO/AUB,Banks - Regional,0.8688,0.1851,624
LSBK/SMBK,Banks - Regional,0.8782,0.18514,624
BRKL/FCCO,Banks - Regional,0.8895,0.18528,624
ESSA/NBTB,Banks - Regional,0.9609,0.18532,624
CWBC/FULT,Banks - Regional,0.9349,0.18535,624
ATLO/MPB,Banks - Regional,0.8464,0.18538,624
ONB/SMBC,Banks - Regional,0.9481,0.18538,624
BCAL/SNV,Banks - Regional,0.8853,0.1854,624
AUB/CZWI,Banks - Regional,0.9448,0.18551,624
PNC/WTBA,Banks - Regional,0.9318,0.18552,624
FCCO/SRCE,Banks - Regional,0.9671,0.18555,624
CAC/MBWM,Banks - Regional,0.9208,0.18555,624
CAC/MOFG,Banks - Regional,0.8732,0.18573,624
PWOD/TRMK,Banks - Regional,0.8416,0.18576,624
FNLC/TOWN,Banks - Regional,0.9625,0.18593,624
CATY/HBCP,Banks - Regional,0.9726,0.18597,624
FSFG/SFST,Banks - Regional,0.9358,0.18602,624
FMNB/SBFG,Banks - Regional,0.9668,0.18603,624
SBFG/WASH,Banks - Regional,0.8756,0.18605,624
ESSA/MNSB,Banks - Regional,0.8713,0.18613,624
MGYR/TOWN,Banks - Regional,0.9486,0.18621,624
ASB/SMBK,Banks - Regional,0.9509,0.18626,624
NWFL/PEBK,Banks - Regional,0.9371,0.18632,624
HBAN/WASH,Banks - Regional,0.8466,0.18632,624
FFIC/FNWD,Banks - Regional,0.8629,0.18633,624
IBCP/WBS,Banks - Regional,0.9238,0.18651,624
CHMG/PBHC,Banks - Regional,0.9232,0.18652,624
SMBC/SRCE,Banks - Regional,0.9669,0.18659,624
EBTC/PFBC,Banks - Regional,0.9316,0.18667,624
ATLO/CZNC,Banks - Regional,0.8769,0.18672,624
FNB/PLBC,Banks - Regional,0.8519,0.1868,624
IBOC/MGYR,Banks - Regional,0.9115,0.18684,624
BCAL/MPB,Banks - Regional,0.9187,0.18694,624
FCCO/INDB,Banks - Regional,0.9244,0.18702,624
BCAL/CMA,Banks - Regional,0.8835,0.18709,624
FNLC/PLBC,Banks - Regional,0.9447,0.18712,624
BOTJ/COLB,Banks - Regional,0.8923,0.18712,624
CZWI/HBNC,Banks - Regional,0.9551,0.18715,624
ATLO/CBAN,Banks - Regional,0.8435,0.18719,624
SMBK/UVSP,Banks - Regional,0.9582,0.18728,624
SRCE/UNTY,Banks - Regional,0.9551,0.18735,624
CHCO/PLBC,Banks - Regional,0.979,0.18752,624
FISI/MGYR,Banks - Regional,0.8902,0.18762,624
CZNC/FCBC,Banks - Regional,0.8813,0.18762,624
BOTJ/SSB,Banks - Regional,0.9279,0.18773,624
CBFV/SNV,Banks - Regional,0.9107,0.18774,624
ESSA/FRAF,Banks - Regional,0.917,0.18789,624
FNLC/LARK,Banks - Regional,0.8963,0.18789,624
INDB/WASH,Banks - Regional,0.9452,0.18803,624
CCNE/FRAF,Banks - Regional,0.9327,0.18826,624
LSBK/PEBK,Banks - Regional,0.9037,0.18838,624
COLB/FNWD,Banks - Regional,0.9363,0.1884,624
LSBK/RNST,Banks - Regional,0.9327,0.18847,624
INDB/PLBC,Banks - Regional,0.8406,0.18865,624
CAC/SBCF,Banks - Regional,0.9707,0.18881,624
CBFV/PEBK,Banks - Regional,0.9254,0.18888,624
EBTC/FFIC,Banks - Regional,0.8119,0.18897,624
BOTJ/HBAN,Banks - Regional,0.9342,0.18901,624
BCAL/RVSB,Banks - Regional,0.8671,0.18926,624
BSRR/CZWI,Banks - Regional,0.942,0.18938,624
CZNC/PFS,Banks - Regional,0.9432,0.18957,624
FFBC/SRCE,Banks - Regional,0.9647,0.1896,624
CWBC/IBCP,Banks - Regional,0.9013,0.18982,624
EBTC/QCRH,Banks - Regional,0.9264,0.18983,624
BSRR/FCCO,Banks - Regional,0.965,0.18986,624
HBAN/SBFG,Banks - Regional,0.9549,0.18993,624
CIVB/WASH,Banks - Regional,0.9389,0.18996,624
ATLO/FISI,Banks - Regional,0.8914,0.19006,624
EBTC/PLBC,Banks - Regional,0.8973,0.19006,624
CBFV/CFFI,Banks - Regional,0.9098,0.19013,624
ATLO/FNLC,Banks - Regional,0.8245,0.19019,624
BCAL/HBNC,Banks - Regional,0.8595,0.19019,624
FCCO/PBHC,Banks - Regional,0.9348,0.19025,624
CAC/HIFS,Banks - Regional,0.9518,0.1903,624
CTBI/LSBK,Banks - Regional,0.8787,0.19047,624
OPOF/UVSP,Banks - Regional,0.8991,0.19052,624
BOKF/SBFG,Banks - Regional,0.918,0.19054,624
BOTJ/FFBC,Banks - Regional,0.9183,0.19057,624
BCAL/TSBK,Banks - Regional,0.9352,0.1906,624
CHMG/OSBC,Banks - Regional,0.9532,0.19081,624
GSBC/LSBK,Banks - Regional,0.8834,0.19082,624
AROW/LSBK,Banks - Regional,0.9106,0.19084,624
LSBK/ZION,Banks - Regional,0.8718,0.19095,624
NBTB/PBHC,Banks - Regional,0.9176,0.19139,624
CBSH/EBMT,Banks - Regional,0.9257,0.19146,624
CHMG/MTB,Banks - Regional,0.939,0.19151,624
PGC/SMBK,Banks - Regional,0.9213,0.1916,624
BOTJ/IBCP,Banks - Regional,0.9054,0.19171,624
ASB/IBCP,Banks - Regional,0.9416,0.19186,624
CZNC/PBHC,Banks - Regional,0.9406,0.19194,624
FNLC/SBSI,Banks - Regional,0.9659,0.19199,624
FNB/SMBC,Banks - Regional,0.8993,0.19199,624
ESSA/INDB,Banks - Regional,0.8448,0.19211,624
SFBC/SRCE,Banks - Regional,0.9748,0.19217,624
BOH/SFBC,Banks - Regional,0.8849,0.19224,624
OCFC/PGC,Banks - Regional,0.9331,0.19244,624
ATLO/SFST,Banks - Regional,0.8924,0.19251,624
CHCO/NECB,Banks - Regional,0.9422,0.19257,624
CAC/INDB,Banks - Regional,0.9625,0.19258,624
MBCN/PEBK,Banks - Regional,0.941,0.19273,624
BSRR/CBAN,Banks - Regional,0.9545,0.19275,624
IBOC/SBFG,Banks - Regional,0.8895,0.1928,624
FRME/MPB,Banks - Regional,0.9732,0.19281,624
LSBK/TFC,Banks - Regional,0.9103,0.1929,624
EBTC/OCFC,Banks - Regional,0.892,0.193,624
MTB/SBFG,Banks - Regional,0.9471,0.19301,624
CAC/SBSI,Banks - Regional,0.9591,0.1931,624
HOPE/LSBK,Banks - Regional,0.8287,0.19312,624
ASRV/PKBK,Banks - Regional,0.8005,0.19318,624
HWBK/PLBC,Banks - Regional,0.9495,0.1932,624
MGYR/WASH,Banks - Regional,0.8333,0.19323,624
ASRV/OCFC,Banks - Regional,0.8993,0.19323,624
BCAL/IBOC,Banks - Regional,0.8575,0.19326,624
CBFV/SMBK,Banks - Regional,0.9239,0.19331,624
ASB/BCAL,Banks - Regional,0.8788,0.19332,624
BRKL/SBCF,Banks - Regional,0.9386,0.19334,624
BOKF/FSFG,Banks - Regional,0.9165,0.19337,624
FMNB/WASH,Banks - Regional,0.895,0.19342,624
FRME/HBNC,Banks - Regional,0.9774,0.19342,624
AUB/LSBK,Banks - Regional,0.8987,0.19345,624
ATLO/PBHC,Banks - Regional,0.8292,0.1935,624
CBFV/HBNC,Banks - Regional,0.895,0.1935,624
FNB/MBCN,Banks - Regional,0.8643,0.1935,624
CTBI/SBFG,Banks - Regional,0.9403,0.19379,624
FNLC/SSBI,Banks - Regional,0.8875,0.19381,624
CAC/OPOF,Banks - Regional,0.8691,0.19383,624
FLIC/FNWD,Banks - Regional,0.8895,0.19385,624
BOTJ/HIFS,Banks - Regional,0.9091,0.19386,624
FNLC/PPBI,Banks - Regional,0.9099,0.19391,624
LSBK/UVSP,Banks - Regional,0.904,0.19399,624
CCBG/MBCN,Banks - Regional,0.9514,0.19401,624
MOFG/PBHC,Banks - Regional,0.8958,0.19407,624
BSRR/FISI,Banks - Regional,0.9216,0.19431,624
EBTC/HFBL,Banks - Regional,0.8967,0.19433,624
BOTJ/CZNC,Banks - Regional,0.9138,0.19452,624
FCF/SSBI,Banks - Regional,0.8192,0.19467,624
CTBI/PFBC,Banks - Regional,0.9709,0.1947,624
CHMG/SFBC,Banks - Regional,0.9582,0.19474,624
BMRC/LSBK,Banks - Regional,0.8345,0.19479,624
CIVB/FMNB,Banks - Regional,0.9721,0.19483,624
DCOM/HFBL,Banks - Regional,0.8415,0.19498,624
MGYR/SSB,Banks - Regional,0.9594,0.19506,624
LSBK/UMBF,Banks - Regional,0.8271,0.19535,624
ATLO/HOPE,Banks - Regional,0.8705,0.1954,624
CBFV/QCRH,Banks - Regional,0.9312,0.19545,624
CAC/CWBC,Banks - Regional,0.9544,0.19549,624
CBFV/FMNB,Banks - Regional,0.9096,0.19549,624
CBU/NEWT,Banks - Regional,0.9265,0.1955,624
FFBC/WSFS,Banks - Regional,0.9648,0.19555,624
CHMG/LSBK,Banks - Regional,0.8547,0.19561,624
NKSH/PEBK,Banks - Regional,0.9135,0.19565,624
DCOM/EFSC,Banks - Regional,0.8968,0.19567,624
HWC/PBHC,Banks - Regional,0.8432,0.19575,624
FCCO/SMBK,Banks - Regional,0.962,0.19578,624
EBTC/WTFC,Banks - Regional,0.9101,0.19581,624
MTB/SFBC,Banks - Regional,0.9433,0.19581,624
CATY/SNV,Banks - Regional,0.9628,0.19588,624
MBCN/SSBI,Banks - Regional,0.868,0.19594,624
FNLC/MBWM,Banks - Regional,0.9433,0.19601,624
CTBI/FCF,Banks - Regional,0.9761,0.19603,624
CZNC/RVSB,Banks - Regional,0.8977,0.19603,624
ASB/WNEB,Banks - Regional,0.9062,0.19609,624
LKFN/UBCP,Banks - Regional,0.9754,0.1961,624
FFBC/OVLY,Banks - Regional,0.8992,0.19617,624
LSBK/MPB,Banks - Regional,0.9078,0.19617,624
CZWI/SNV,Banks - Regional,0.9639,0.19623,624
DCOM/WSFS,Banks - Regional,0.9179,0.19625,624
CIVB/DCOM,Banks - Regional,0.9209,0.1963,624
CZWI/FMNB,Banks - Regional,0.9326,0.19634,624
EBTC/SSBI,Banks - Regional,0.8359,0.19635,624
BCAL/PKBK,Banks - Regional,0.9337,0.19636,624
HBCP/UNTY,Banks - Regional,0.946,0.1964,624
PLBC/SBFG,Banks - Regional,0.9126,0.19652,624
FULT/HWBK,Banks - Regional,0.9309,0.19658,624
AUB/WSFS,Banks - Regional,0.9743,0.19658,624
BOTJ/OCFC,Banks - Regional,0.8949,0.19662,624
BCAL/TOWN,Banks - Regional,0.9174,0.19664,624
CCNE/CFFI,Banks - Regional,0.8625,0.19668,624
FFBC/PBHC,Banks - Regional,0.9013,0.19671,624
ATLO/UNB,Banks - Regional,0.8663,0.19673,624
MBWM/SFBC,Banks - Regional,0.9712,0.19683,624
ASB/CWBC,Banks - Regional,0.9318,0.19692,624
AROW/SFBC,Banks - Regional,0.9054,0.19695,624
CBFV/WNEB,Banks - Regional,0.8627,0.19697,624
FCF/HBNC,Banks - Regional,0.9245,0.197,624
SFBC/WBS,Banks - Regional,0.9377,0.19708,624
BOH/UNB,Banks - Regional,0.8371,0.19708,624
BCAL/ZION,Banks - Regional,0.8828,0.19714,624
FCF/SMBK,Banks - Regional,0.9675,0.19716,624
FITB/SFBC,Banks - Regional,0.9481,0.19725,624
WNEB/WSBC,Banks - Regional,0.8872,0.19731,624
BMRC/FDBC,Banks - Regional,0.8038,0.19734,624
AROW/FNWD,Banks - Regional,0.9288,0.19739,624
CWBC/FFIC,Banks - Regional,0.8179,0.1974,624
PWOD/SFBC,Banks - Regional,0.8385,0.19747,624
ASB/HBCP,Banks - Regional,0.9592,0.19747,624
ASRV/HFBL,Banks - Regional,0.886,0.1975,624
MBWM/UNTY,Banks - Regional,0.9599,0.19759,624
BUSE/SMBK,Banks - Regional,0.9349,0.19779,624
INDB/NEWT,Banks - Regional,0.8907,0.1978,624
MBWM/SMBC,Banks - Regional,0.9682,0.1979,624
CAC/WAFD,Banks - Regional,0.9653,0.19793,624
CAC/CBU,Banks - Regional,0.9695,0.19799,624
CFR/MPB,Banks - Regional,0.928,0.198,624
NBTB/OPOF,Banks - Regional,0.8287,0.19804,624
EBTC/FSFG,Banks - Regional,0.9421,0.19809,624
FFIC/WASH,Banks - Regional,0.9301,0.1981,624
ESSA/MGYR,Banks - Regional,0.9187,0.19817,624
ATLO/WAFD,Banks - Regional,0.8648,0.19822,624
PWOD/USB,Banks - Regional,0.8227,0.19822,624
BCAL/RF,Banks - Regional,0.9014,0.19823,624
WAL/WTBA,Banks - Regional,0.9484,0.19847,624
CTBI/SRCE,Banks - Regional,0.9851,0.19855,624
CZWI/FFIC,Banks - Regional,0.8415,0.1986,624
FULT/SMBC,Banks - Regional,0.957,0.1987,624
AUB/CAC,Banks - Regional,0.9586,0.19874,624
CAC/TRMK,Banks - Regional,0.9604,0.19883,624
BOKF/OVLY,Banks - Regional,0.916,0.19889,624
EBTC/IBCP,Banks - Regional,0.9083,0.19895,624
PBHC/PGC,Banks - Regional,0.9385,0.19896,624
FFBC/TSBK,Banks - Regional,0.9475,0.1991,624
IBOC/NECB,Banks - Regional,0.9411,0.19912,624
CWBC/PFS,Banks - Regional,0.9382,0.19924,624
RF/SBFG,Banks - Regional,0.9144,0.19924,624
LKFN/PBHC,Banks - Regional,0.9293,0.19931,624
PB/SFBC,Banks - Regional,0.946,0.19932,624
SMBK/TOWN,Banks - Regional,0.9695,0.19935,624
COLB/WTBA,Banks - Regional,0.8857,0.19944,624
FITB/LSBK,Banks - Regional,0.8067,0.19945,624
BANR/FSFG,Banks - Regional,0.9274,0.19947,624
FMNB/WTBA,Banks - Regional,0.9632,0.19948,624
FSFG/LSBK,Banks - Regional,0.9143,0.19952,624
FNB/ISBA,Banks - Regional,0.8826,0.19968,624
CBSH/FSFG,Banks - Regional,0.9646,0.1997,624
FNWD/INDB,Banks - Regional,0.9399,0.1997,624
FNB/PEBK,Banks - Regional,0.8613,0.1998,624
ATLO/SBSI,Banks - Regional,0.8587,0.19992,624
BOTJ/GABC,Banks - Regional,0.9339,0.2,624
CWBC/FNWD,Banks - Regional,0.9009,0.20001,624
BOTJ/PFBC,Banks - Regional,0.9029,0.20004,624
DCOM/RVSB,Banks - Regional,0.8847,0.20007,624
FCF/FNWD,Banks - Regional,0.8032,0.20029,624
FFBC/WNEB,Banks - Regional,0.9069,0.20034,624
FUNC/PEBK,Banks - Regional,0.8869,0.20044,624
FCCO/WSBC,Banks - Regional,0.9271,0.20047,624
CADE/CWBC,Banks - Regional,0.9186,0.20047,624
CADE/MPB,Banks - Regional,0.9257,0.20048,624
CATY/SSBI,Banks - Regional,0.8405,0.20049,624
BOTJ/INDB,Banks - Regional,0.9184,0.20052,624
PWOD/WAFD,Banks - Regional,0.816,0.20053,624
IBOC/SMBC,Banks - Regional,0.9516,0.20054,624
COLB/EBMT,Banks - Regional,0.9025,0.20076,624
CBFV/WSFS,Banks - Regional,0.9249,0.20078,624
BOTJ/KEY,Banks - Regional,0.9415,0.20079,624
CHMG/UNTY,Banks - Regional,0.9341,0.20098,624
IBOC/OVLY,Banks - Regional,0.9513,0.20115,624
LSBK/OCFC,Banks - Regional,0.9101,0.20115,624
MGYR/PEBK,Banks - Regional,0.949,0.20115,624
SBFG/SNV,Banks - Regional,0.9326,0.20117,624
