Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run,,LBTYA/LBTYB,Telecom Services,0.9916,0.00086,624,,Telecom Services
BLK/JCE,Asset Management,0.9789,0.41693,624,,,,,,,,
SEIC/STT,Asset Management,0.9233,0.41694,624,,,,,,,,
DHF/FCT,Asset Management,0.9575,0.41695,624,,,,,,,,
GUT/WIW,Asset Management,0.8619,0.41695,624,,,,,,,,
NPV/VKQ,Asset Management,0.939,0.41695,624,,,,,,,,
BHK/NUW,Asset Management,0.9404,0.41696,624,,,,,,,,
CBT/FUL,Specialty Chemicals,0.8912,0.41698,624,,,,,,,,
BMY/PFE,Drug Manufacturers - General,0.8814,0.41699,624,,,,,,,,
AWR/MSEX,Utilities - Regulated Water,0.9474,0.41699,624,,,,,,,,
HQH/IGI,Asset Management,0.8685,0.41699,624,,,,,,,,
HBNC/WSBF,Banks - Regional,0.9343,0.41699,624,,,,,,,,
MCR/NPV,Asset Management,0.8881,0.41704,624,,,,,,,,
BLK/ETW,Asset Management,0.9553,0.41704,624,,,,,,,,
MIN/NQP,Asset Management,0.9496,0.41706,624,,,,,,,,
GOF/NTRS,Asset Management,0.9126,0.41706,624,,,,,,,,
EOD/STT,Asset Management,0.8208,0.41706,624,,,,,,,,
SNV/ZION,Banks - Regional,0.9446,0.41706,624,,,,,,,,
IGF/QTEC,Unknown,0.9256,0.41706,624,,,,,,,,
PFI/PRN,Unknown,0.9692,0.41707,624,,,,,,,,
ADUS/USPH,Medical Care Facilities,0.8814,0.41707,624,,,,,,,,
PCF/VRTS,Asset Management,0.8086,0.41708,624,,,,,,,,
MBCN/UBCP,Banks - Regional,0.9217,0.41708,624,,,,,,,,
JCE/QQQX,Asset Management,0.9777,0.41708,624,,,,,,,,
NXP/PFO,Asset Management,0.9458,0.41709,624,,,,,,,,
IJT/SMH,Unknown,0.8949,0.41716,624,,,,,,,,
BLK/SPE,Asset Management,0.9762,0.41716,624,,,,,,,,
EIX/IDA,Utilities - Regulated Electric,0.8979,0.41716,624,,,,,,,,
HIX/VPV,Asset Management,0.9159,0.41717,624,,,,,,,,
FFBC/FHN,Banks - Regional,0.8675,0.41717,624,,,,,,,,
TFSL/WSFS,Banks - Regional,0.8734,0.41717,624,,,,,,,,
NBTB/WTFC,Banks - Regional,0.9451,0.41719,624,,,,,,,,
SAFT/SIGI,Insurance - Property & Casualty,0.9392,0.41721,624,,,,,,,,
CNP/OGE,Utilities - Regulated Electric,0.9639,0.41721,624,,,,,,,,
BN/EVG,Asset Management,0.9715,0.41722,624,,,,,,,,
EVF/RVT,Asset Management,0.9586,0.41723,624,,,,,,,,
CZNC/HBAN,Banks - Regional,0.9226,0.41723,624,,,,,,,,
JEQ/STT,Asset Management,0.8839,0.41723,624,,,,,,,,
NWBI/SMBK,Banks - Regional,0.9257,0.41724,624,,,,,,,,
AAXJ/AIA,Unknown,0.9922,0.41725,624,,,,,,,,
BCPC/FUL,Specialty Chemicals,0.9237,0.41725,624,,,,,,,,
EHI/NMZ,Asset Management,0.9319,0.41726,624,,,,,,,,
DHF/MYI,Asset Management,0.8801,0.41727,624,,,,,,,,
BCML/OPOF,Banks - Regional,0.8486,0.4173,624,,,,,,,,
BLW/EVF,Asset Management,0.9758,0.4173,624,,,,,,,,
MFM/PDT,Asset Management,0.9293,0.4173,624,,,,,,,,
MYN/NZF,Asset Management,0.9626,0.41731,624,,,,,,,,
CBU/FNLC,Banks - Regional,0.9505,0.41731,624,,,,,,,,
CHCO/FBNC,Banks - Regional,0.9024,0.41731,624,,,,,,,,
CRL/DHR,Diagnostics & Research,0.9236,0.41732,624,,,,,,,,
FISI/PGC,Banks - Regional,0.9139,0.41732,624,,,,,,,,
NUV/NVG,Asset Management,0.9822,0.41733,624,,,,,,,,
CAC/TRST,Banks - Regional,0.9166,0.41733,624,,,,,,,,
SBRA/VTR,REIT - Healthcare Facilities,0.8114,0.41733,624,,,,,,,,
FAB/KTN,Unknown,0.9227,0.41735,624,,,,,,,,
CBU/HBNC,Banks - Regional,0.9367,0.41735,624,,,,,,,,
MIY/VPV,Asset Management,0.976,0.41736,624,,,,,,,,
DHF/STK,Asset Management,0.9088,0.41736,624,,,,,,,,
DHF/ETV,Asset Management,0.938,0.41737,624,,,,,,,,
CHMG/ESSA,Banks - Regional,0.9219,0.41737,624,,,,,,,,
NAC/NRK,Asset Management,0.9713,0.41737,624,,,,,,,,
CHW/HQL,Asset Management,0.903,0.41737,624,,,,,,,,
BSRR/NWBI,Banks - Regional,0.9486,0.41738,624,,,,,,,,
AOD/EVF,Asset Management,0.9449,0.41739,624,,,,,,,,
EOD/RQI,Asset Management,0.927,0.41739,624,,,,,,,,
MU/UMC,Semiconductors,0.8675,0.4174,624,,,,,,,,
BXMX/PNNT,Asset Management,0.8812,0.4174,624,,,,,,,,
BCML/WTFC,Banks - Regional,0.9168,0.41741,624,,,,,,,,
BLW/QQQX,Asset Management,0.9775,0.41742,624,,,,,,,,
EFR/VLT,Asset Management,0.9568,0.41742,624,,,,,,,,
CHCO/SBSI,Banks - Regional,0.8538,0.41742,624,,,,,,,,
DCO/GD,Aerospace & Defense,0.8724,0.41742,624,,,,,,,,
ETO/OIA,Asset Management,0.9115,0.41745,624,,,,,,,,
CBAN/CIVB,Banks - Regional,0.9635,0.41747,624,,,,,,,,
DRS/TDG,Aerospace & Defense,0.923,0.41748,624,,,,,,,,
JKHY/WNS,Information Technology Services,0.933,0.41748,624,,,,,,,,
GCBC/RF,Banks - Regional,0.9136,0.41749,624,,,,,,,,
GF/TROW,Asset Management,0.9284,0.4175,624,,,,,,,,
BANR/WSFS,Banks - Regional,0.9526,0.4175,624,,,,,,,,
EHI/MHN,Asset Management,0.8751,0.4175,624,,,,,,,,
NWBI/RVSB,Banks - Regional,0.9043,0.4175,624,,,,,,,,
NBTB/PNC,Banks - Regional,0.9432,0.41751,624,,,,,,,,
FTA/IGF,Unknown,0.9809,0.41751,624,,,,,,,,
CZFS/PFS,Banks - Regional,0.8454,0.41752,624,,,,,,,,
BME/IFN,Asset Management,0.9084,0.41752,624,,,,,,,,
MSD/VCV,Asset Management,0.894,0.41752,624,,,,,,,,
EBMT/RF,Banks - Regional,0.8165,0.41753,624,,,,,,,,
MYN/NVG,Asset Management,0.9592,0.41753,624,,,,,,,,
IBCP/USB,Banks - Regional,0.874,0.41754,624,,,,,,,,
MQT/VPV,Asset Management,0.9737,0.41754,624,,,,,,,,
BRKR/EW,Medical Devices,0.9323,0.41754,624,,,,,,,,
FRAF/ZION,Banks - Regional,0.8987,0.41756,624,,,,,,,,
ISBA/NKSH,Banks - Regional,0.8292,0.41756,624,,,,,,,,
OIA/TROW,Asset Management,0.8804,0.41756,624,,,,,,,,
FMNB/PB,Banks - Regional,0.9455,0.41757,624,,,,,,,,
BHK/TSI,Asset Management,0.9436,0.41757,624,,,,,,,,
DIOD/MCHP,Semiconductors,0.9305,0.41757,624,,,,,,,,
CHY/CII,Asset Management,0.9746,0.41758,624,,,,,,,,
AIA/IGSB,Unknown,0.9103,0.41759,624,,,,,,,,
BCML/HBCP,Banks - Regional,0.9484,0.41759,624,,,,,,,,
NIE/TWN,Asset Management,0.9611,0.4176,624,,,,,,,,
ABCB/SFNC,Banks - Regional,0.8911,0.41761,624,,,,,,,,
APH/FLEX,Electronic Components,0.9405,0.41761,624,,,,,,,,
LEO/VPV,Asset Management,0.9519,0.41761,624,,,,,,,,
MHN/MMT,Asset Management,0.8794,0.41762,624,,,,,,,,
CIVB/OPOF,Banks - Regional,0.907,0.41763,624,,,,,,,,
OZK/WBS,Banks - Regional,0.8792,0.41764,624,,,,,,,,
PEY/SOXX,Unknown,0.9174,0.41764,624,,,,,,,,
AROW/OCFC,Banks - Regional,0.8934,0.41764,624,,,,,,,,
MYI/NEA,Asset Management,0.9717,0.41765,624,,,,,,,,
CFFI/LCNB,Banks - Regional,0.8796,0.41765,624,,,,,,,,
GLAD/RFI,Asset Management,0.9115,0.41765,624,,,,,,,,
CAG/INGR,Packaged Foods,0.8132,0.41766,624,,,,,,,,
BVFL/CVBF,Banks - Regional,0.8239,0.41767,624,,,,,,,,
BGT/USA,Asset Management,0.947,0.41767,624,,,,,,,,
AGYS/ANSS,Software - Application,0.8063,0.41768,624,,,,,,,,
GFF/OC,Building Products & Equipment,0.9542,0.41768,624,,,,,,,,
BTO/GLAD,Asset Management,0.9001,0.41769,624,,,,,,,,
OVLY/SSB,Banks - Regional,0.8598,0.4177,624,,,,,,,,
EVF/MCN,Asset Management,0.9396,0.4177,624,,,,,,,,
FCT/JHS,Asset Management,0.8457,0.41771,624,,,,,,,,
CFFI/SBFG,Banks - Regional,0.8901,0.41774,624,,,,,,,,
AOD/BX,Asset Management,0.9417,0.41774,624,,,,,,,,
ETG/PTY,Asset Management,0.964,0.41774,624,,,,,,,,
FRAF/TRMK,Banks - Regional,0.923,0.41776,624,,,,,,,,
PPT/VMO,Asset Management,0.8466,0.41778,624,,,,,,,,
PKBK/WABC,Banks - Regional,0.9041,0.41778,624,,,,,,,,
CBAN/FRME,Banks - Regional,0.9545,0.41779,624,,,,,,,,
FOF/OIA,Asset Management,0.9014,0.41779,624,,,,,,,,
IGI/PHD,Asset Management,0.8212,0.41779,624,,,,,,,,
CARE/USB,Banks - Regional,0.8517,0.4178,624,,,,,,,,
ACIW/ORCL,Software - Infrastructure,0.8043,0.41782,624,,,,,,,,
CNOB/SFNC,Banks - Regional,0.9288,0.41785,624,,,,,,,,
MPV/SCD,Asset Management,0.9565,0.41786,624,,,,,,,,
EEA/TROW,Asset Management,0.8724,0.41787,624,,,,,,,,
BBH/PUI,Unknown,0.8997,0.41787,624,,,,,,,,
NEWT/SYBT,Banks - Regional,0.8312,0.41787,624,,,,,,,,
CZNC/SRCE,Banks - Regional,0.9178,0.41787,624,,,,,,,,
EOS/ETY,Asset Management,0.992,0.41788,624,,,,,,,,
BN/RJF,Asset Management,0.956,0.41788,624,,,,,,,,
AAXJ/SCZ,Unknown,0.9433,0.41792,624,,,,,,,,
BLK/TSI,Asset Management,0.9289,0.41792,624,,,,,,,,
NPV/PFO,Asset Management,0.9014,0.41792,624,,,,,,,,
ASH/FUL,Specialty Chemicals,0.92,0.41793,624,,,,,,,,
NXC/WIA,Asset Management,0.832,0.41793,624,,,,,,,,
ACNB/CBU,Banks - Regional,0.8613,0.41794,624,,,,,,,,
ETJ/TWN,Asset Management,0.9354,0.41794,624,,,,,,,,
KEY/WNEB,Banks - Regional,0.8318,0.41794,624,,,,,,,,
KTH/PUI,Unknown,0.9717,0.41795,624,,,,,,,,
TCBK/WTBA,Banks - Regional,0.9328,0.41795,624,,,,,,,,
MTB/RF,Banks - Regional,0.9248,0.41796,624,,,,,,,,
HBAN/OBT,Banks - Regional,0.858,0.41797,624,,,,,,,,
HQL/MIN,Asset Management,0.8255,0.41799,624,,,,,,,,
AB/FHI,Asset Management,0.909,0.41799,624,,,,,,,,
JPC/NXC,Asset Management,0.9437,0.41799,624,,,,,,,,
RVSB/WSFS,Banks - Regional,0.9021,0.41799,624,,,,,,,,
TOWN/WBS,Banks - Regional,0.9588,0.418,624,,,,,,,,
FMNB/GBCI,Banks - Regional,0.9545,0.418,624,,,,,,,,
GRX/HQL,Asset Management,0.954,0.41802,624,,,,,,,,
IMOS/LSCC,Semiconductors,0.8718,0.41803,624,,,,,,,,
CVBF/SNV,Banks - Regional,0.8913,0.41804,624,,,,,,,,
AWF/CIF,Asset Management,0.9036,0.41805,624,,,,,,,,
FFA/RJF,Asset Management,0.9693,0.41808,624,,,,,,,,
HDB/HWBK,Banks - Regional,0.9011,0.4181,624,,,,,,,,
PRIM/STRL,Engineering & Construction,0.8851,0.41811,624,,,,,,,,
CCBG/SBCF,Banks - Regional,0.8627,0.41811,624,,,,,,,,
PTY/RCS,Asset Management,0.8706,0.41812,624,,,,,,,,
GBCI/WSBC,Banks - Regional,0.8661,0.41812,624,,,,,,,,
BME/STT,Asset Management,0.8307,0.41812,624,,,,,,,,
FOF/LGI,Asset Management,0.9883,0.41814,624,,,,,,,,
CZNC/ZION,Banks - Regional,0.9053,0.41818,624,,,,,,,,
BANR/ISBA,Banks - Regional,0.8985,0.41818,624,,,,,,,,
NUE/STLD,Steel,0.967,0.41819,624,,,,,,,,
CUZ/HIW,REIT - Office,0.9171,0.4182,624,,,,,,,,
BME/ETG,Asset Management,0.9541,0.4182,624,,,,,,,,
ETV/SAR,Asset Management,0.9595,0.41821,624,,,,,,,,
GRX/MIY,Asset Management,0.9267,0.41821,624,,,,,,,,
PB/ZIONP,Banks - Regional,0.8912,0.41822,624,,,,,,,,
BKN/HIO,Asset Management,0.862,0.41822,624,,,,,,,,
ONB/WAFD,Banks - Regional,0.9243,0.41823,624,,,,,,,,
CII/TSI,Asset Management,0.9287,0.41823,624,,,,,,,,
BANC/SSB,Banks - Regional,0.8021,0.41823,624,,,,,,,,
CFR/LKFN,Banks - Regional,0.9665,0.41827,624,,,,,,,,
PEBK/UBSI,Banks - Regional,0.9136,0.41827,624,,,,,,,,
FNWD/MNSB,Banks - Regional,0.872,0.41827,624,,,,,,,,
DTF/OIA,Asset Management,0.8845,0.41827,624,,,,,,,,
MPB/PPBI,Banks - Regional,0.9261,0.41827,624,,,,,,,,
MTB/TCBK,Banks - Regional,0.9351,0.41827,624,,,,,,,,
OPBK/UCB,Banks - Regional,0.8896,0.41828,624,,,,,,,,
GDO/MSD,Asset Management,0.9115,0.41829,624,,,,,,,,
AAXJ/IBB,Unknown,0.8582,0.41831,624,,,,,,,,
HBCP/RBCAA,Banks - Regional,0.9379,0.41833,624,,,,,,,,
FFC/MHI,Asset Management,0.8622,0.41833,624,,,,,,,,
RNST/VABK,Banks - Regional,0.859,0.41834,624,,,,,,,,
ATR/ISRG,Medical Instruments & Supplies,0.9387,0.41835,624,,,,,,,,
UBSI/ZIONP,Banks - Regional,0.8639,0.41835,624,,,,,,,,
IUSV/QTEC,Unknown,0.9717,0.41837,624,,,,,,,,
FITB/HBCP,Banks - Regional,0.9194,0.41841,624,,,,,,,,
KBR/STN,Engineering & Construction,0.8761,0.41841,624,,,,,,,,
PROV/WSBF,Banks - Regional,0.8283,0.41841,624,,,,,,,,
BVFL/SYBT,Banks - Regional,0.8395,0.41843,624,,,,,,,,
EVF/GAIN,Asset Management,0.9571,0.41845,624,,,,,,,,
AROW/BMRC,Banks - Regional,0.8651,0.41847,624,,,,,,,,
GJO/PTF,Unknown,0.9381,0.41847,624,,,,,,,,
HTGC/PTY,Asset Management,0.9024,0.41848,624,,,,,,,,
PCF/SPXX,Asset Management,0.9745,0.4185,624,,,,,,,,
EFSC/FUNC,Banks - Regional,0.9098,0.4185,624,,,,,,,,
CAF/JHS,Asset Management,0.8462,0.41851,624,,,,,,,,
GAB/PFN,Asset Management,0.9351,0.41851,624,,,,,,,,
IGR/RQI,Asset Management,0.9624,0.41852,624,,,,,,,,
FUNC/TRST,Banks - Regional,0.8115,0.41852,624,,,,,,,,
MCR/VLT,Asset Management,0.9688,0.41853,624,,,,,,,,
CHCO/SRCE,Banks - Regional,0.9558,0.41853,624,,,,,,,,
ESSA/LCNB,Banks - Regional,0.8082,0.41854,624,,,,,,,,
INDB/WAFD,Banks - Regional,0.9371,0.41857,624,,,,,,,,
JMM/NKX,Asset Management,0.9533,0.41858,624,,,,,,,,
CFR/HTBK,Banks - Regional,0.8293,0.41858,624,,,,,,,,
BOKF/PB,Banks - Regional,0.9469,0.41859,624,,,,,,,,
HYT/RCS,Asset Management,0.8361,0.41859,624,,,,,,,,
AWF/RNP,Asset Management,0.9709,0.41859,624,,,,,,,,
EOD/SCD,Asset Management,0.9733,0.4186,624,,,,,,,,
CHCO/IBN,Banks - Regional,0.9275,0.41861,624,,,,,,,,
IBB/PFI,Unknown,0.8955,0.41863,624,,,,,,,,
ALRS/FNWD,Banks - Regional,0.8741,0.41864,624,,,,,,,,
BXMX/UTF,Asset Management,0.978,0.41865,624,,,,,,,,
JHI/STK,Asset Management,0.8972,0.41865,624,,,,,,,,
HBNC/TCBK,Banks - Regional,0.9215,0.41865,624,,,,,,,,
JQC/RVT,Asset Management,0.951,0.41866,624,,,,,,,,
CIF/NEA,Asset Management,0.9491,0.41866,624,,,,,,,,
SAR/STT,Asset Management,0.8147,0.41867,624,,,,,,,,
GJO/IMCV,Unknown,0.9645,0.41868,624,,,,,,,,
BCML/EBTC,Banks - Regional,0.9,0.41869,624,,,,,,,,
GABC/HWC,Banks - Regional,0.8677,0.41869,624,,,,,,,,
PFBC/UBCP,Banks - Regional,0.9416,0.41869,624,,,,,,,,
HOMB/OZK,Banks - Regional,0.9555,0.41869,624,,,,,,,,
ABCB/GCBC,Banks - Regional,0.8311,0.4187,624,,,,,,,,
HAFC/UVSP,Banks - Regional,0.8522,0.4187,624,,,,,,,,
GOF/QQQX,Asset Management,0.9864,0.4187,624,,,,,,,,
OSBC/SNV,Banks - Regional,0.9325,0.41871,624,,,,,,,,
CHI/ETW,Asset Management,0.9474,0.41872,624,,,,,,,,
IAE/QQQX,Asset Management,0.8338,0.41873,624,,,,,,,,
BGY/PHD,Asset Management,0.9431,0.41874,624,,,,,,,,
IGF/PID,Unknown,0.9522,0.41874,624,,,,,,,,
BBH/PKW,Unknown,0.8819,0.41874,624,,,,,,,,
AUB/CMA,Banks - Regional,0.9068,0.41875,624,,,,,,,,
TRST/WABC,Banks - Regional,0.8812,0.41876,624,,,,,,,,
FNWD/PB,Banks - Regional,0.8391,0.41877,624,,,,,,,,
IFN/MPV,Asset Management,0.9198,0.41877,624,,,,,,,,
FMY/MYD,Asset Management,0.8145,0.41877,624,,,,,,,,
ASB/IBOC,Banks - Regional,0.9005,0.41877,624,,,,,,,,
CZFS/HWBK,Banks - Regional,0.8804,0.41877,624,,,,,,,,
CATY/RBCAA,Banks - Regional,0.9279,0.41879,624,,,,,,,,
CFFI/NBTB,Banks - Regional,0.9074,0.41879,624,,,,,,,,
COLB/INBK,Banks - Regional,0.805,0.4188,624,,,,,,,,
BPOPM/INDY,Unknown,0.8784,0.41882,624,,,,,,,,
BFC/PFBC,Banks - Regional,0.9405,0.41882,624,,,,,,,,
FMNB/RF,Banks - Regional,0.9281,0.41882,624,,,,,,,,
HOMB/SSB,Banks - Regional,0.9758,0.41883,624,,,,,,,,
INBK/SNV,Banks - Regional,0.8749,0.41884,624,,,,,,,,
FFBC/TRST,Banks - Regional,0.9242,0.41884,624,,,,,,,,
AIR/CW,Aerospace & Defense,0.908,0.41886,624,,,,,,,,
QQEW/SHY,Unknown,0.9388,0.41886,624,,,,,,,,
CSWC/HTGC,Asset Management,0.9779,0.41888,624,,,,,,,,
SRCE/WAFD,Banks - Regional,0.9479,0.41888,624,,,,,,,,
FT/HIO,Asset Management,0.9739,0.41889,624,,,,,,,,
IGIB/USIG,Unknown,0.9941,0.41892,624,,,,,,,,
QQQ/SOXX,Unknown,0.9907,0.41892,624,,,,,,,,
ABR/STWD,REIT - Mortgage,0.9601,0.41893,624,,,,,,,,
JPC/MIY,Asset Management,0.9456,0.41894,624,,,,,,,,
BRW/WEA,Asset Management,0.8765,0.41895,624,,,,,,,,
FDBC/NBTB,Banks - Regional,0.8654,0.41895,624,,,,,,,,
JQC/MFIC,Asset Management,0.858,0.41896,624,,,,,,,,
JFR/RQI,Asset Management,0.9335,0.41896,624,,,,,,,,
FBIZ/WSFS,Banks - Regional,0.8472,0.41897,624,,,,,,,,
FUNC/PNFP,Banks - Regional,0.9131,0.41899,624,,,,,,,,
AIA/WOOD,Unknown,0.9181,0.41899,624,,,,,,,,
HIX/MQT,Asset Management,0.905,0.41899,624,,,,,,,,
IQI/PYN,Asset Management,0.8589,0.41899,624,,,,,,,,
BFC/GABC,Banks - Regional,0.9134,0.419,624,,,,,,,,
IAE/RJF,Asset Management,0.8214,0.419,624,,,,,,,,
CHMG/UBSI,Banks - Regional,0.8798,0.41901,624,,,,,,,,
PHD/RJF,Asset Management,0.9384,0.41901,624,,,,,,,,
DY/PRIM,Engineering & Construction,0.8363,0.41902,624,,,,,,,,
HOPE/WBS,Banks - Regional,0.8143,0.41903,624,,,,,,,,
CFR/MNSB,Banks - Regional,0.8898,0.41903,624,,,,,,,,
EFT/GAM,Asset Management,0.9737,0.41903,624,,,,,,,,
ETB/IGR,Asset Management,0.9211,0.41904,624,,,,,,,,
CMA/HTBK,Banks - Regional,0.9132,0.41904,624,,,,,,,,
HQL/WEA,Asset Management,0.8998,0.41904,624,,,,,,,,
JPC/MUJ,Asset Management,0.946,0.41904,624,,,,,,,,
HIO/MHN,Asset Management,0.8325,0.41906,624,,,,,,,,
EFR/EVT,Asset Management,0.9557,0.41907,624,,,,,,,,
EFSC/SFNC,Banks - Regional,0.8787,0.41908,624,,,,,,,,
EHI/VKQ,Asset Management,0.9184,0.41908,624,,,,,,,,
AX/HOMB,Banks - Regional,0.9316,0.41909,624,,,,,,,,
RVT/VRTS,Asset Management,0.8475,0.41911,624,,,,,,,,
BTO/IIF,Asset Management,0.8882,0.41912,624,,,,,,,,
DHIL/ETW,Asset Management,0.9048,0.41912,624,,,,,,,,
AWP/CXE,Asset Management,0.8691,0.41913,624,,,,,,,,
SBCF/THFF,Banks - Regional,0.93,0.41913,624,,,,,,,,
BTA/WIW,Asset Management,0.9086,0.41916,624,,,,,,,,
MBWM/SNV,Banks - Regional,0.9298,0.41916,624,,,,,,,,
CZNC/OPBK,Banks - Regional,0.8891,0.41916,624,,,,,,,,
BTZ/NUV,Asset Management,0.9649,0.41917,624,,,,,,,,
MCR/MVT,Asset Management,0.8227,0.41918,624,,,,,,,,
AOD/DSU,Asset Management,0.9522,0.41922,624,,,,,,,,
CNS/MCR,Asset Management,0.9341,0.41923,624,,,,,,,,
BFC/WTFC,Banks - Regional,0.8931,0.41923,624,,,,,,,,
BCML/SRCE,Banks - Regional,0.9376,0.41924,624,,,,,,,,
LTC/NHI,REIT - Healthcare Facilities,0.9453,0.41925,624,,,,,,,,
HQH/SPXX,Asset Management,0.8663,0.41926,624,,,,,,,,
EVT/SPE,Asset Management,0.9681,0.41926,624,,,,,,,,
ACWI/VGSH,Unknown,0.9374,0.41926,624,,,,,,,,
BTO/PCF,Asset Management,0.9536,0.41927,624,,,,,,,,
BN/NVG,Asset Management,0.8668,0.41928,624,,,,,,,,
FFIC/SFNC,Banks - Regional,0.9219,0.41928,624,,,,,,,,
AWF/FCT,Asset Management,0.9818,0.41929,624,,,,,,,,
LARK/THFF,Banks - Regional,0.9067,0.41932,624,,,,,,,,
CMS/TXNM,Utilities - Regulated Electric,0.9746,0.41932,624,,,,,,,,
BFZ/MPA,Asset Management,0.9523,0.41932,624,,,,,,,,
GBCI/VABK,Banks - Regional,0.9011,0.41933,624,,,,,,,,
DOV/FELE,Specialty Industrial Machinery,0.9789,0.41933,624,,,,,,,,
PCM/PFO,Asset Management,0.9237,0.41933,624,,,,,,,,
FRST/HTBK,Banks - Regional,0.9351,0.41935,624,,,,,,,,
CBSH/QCRH,Banks - Regional,0.9179,0.41935,624,,,,,,,,
FFC/MIN,Asset Management,0.9221,0.41936,624,,,,,,,,
BHK/VPV,Asset Management,0.9661,0.41937,624,,,,,,,,
GBCI/RNST,Banks - Regional,0.8585,0.41937,624,,,,,,,,
NWBI/WSBC,Banks - Regional,0.9559,0.41937,624,,,,,,,,
DHF/NUW,Asset Management,0.8482,0.41937,624,,,,,,,,
JMM/NFJ,Asset Management,0.907,0.41938,624,,,,,,,,
ETO/IIF,Asset Management,0.9096,0.41938,624,,,,,,,,
AROW/HFWA,Banks - Regional,0.9392,0.41939,624,,,,,,,,
CADE/FHN,Banks - Regional,0.8487,0.41939,624,,,,,,,,
FNWD/NKSH,Banks - Regional,0.8774,0.4194,624,,,,,,,,
MUC/NVG,Asset Management,0.9472,0.41941,624,,,,,,,,
BANF/CAC,Banks - Regional,0.8506,0.41942,624,,,,,,,,
DSGX/SAP,Software - Application,0.9102,0.41943,624,,,,,,,,
PEBO/WTBA,Banks - Regional,0.9227,0.41945,624,,,,,,,,
EXG/PHD,Asset Management,0.9597,0.41945,624,,,,,,,,
EBMT/ONB,Banks - Regional,0.8303,0.41946,624,,,,,,,,
BLK/RVT,Asset Management,0.9843,0.41947,624,,,,,,,,
GAM/NTRS,Asset Management,0.845,0.41947,624,,,,,,,,
RTH/VGSH,Unknown,0.9468,0.41949,624,,,,,,,,
JPC/WEA,Asset Management,0.9647,0.4195,624,,,,,,,,
BFC/CBU,Banks - Regional,0.873,0.4195,624,,,,,,,,
CBSH/FDBC,Banks - Regional,0.8931,0.4195,624,,,,,,,,
IGA/TSI,Asset Management,0.9339,0.4195,624,,,,,,,,
IEX/MWA,Specialty Industrial Machinery,0.817,0.4195,624,,,,,,,,
BFIN/OCFC,Banks - Regional,0.8635,0.41951,624,,,,,,,,
CXH/MSD,Asset Management,0.8967,0.41951,624,,,,,,,,
FMAO/FMNB,Banks - Regional,0.8863,0.41952,624,,,,,,,,
CII/ETO,Asset Management,0.9826,0.41952,624,,,,,,,,
ACAD/IONS,Biotechnology,0.8126,0.41953,624,,,,,,,,
PLUS/PTC,Software - Application,0.9569,0.41954,624,,,,,,,,
PMF/VMO,Asset Management,0.9343,0.41955,624,,,,,,,,
EGO/IAG,Gold,0.9159,0.41955,624,,,,,,,,
FMBH/RNST,Banks - Regional,0.8753,0.41956,624,,,,,,,,
FDBC/NWBI,Banks - Regional,0.8649,0.41956,624,,,,,,,,
AWF/JFR,Asset Management,0.977,0.41957,624,,,,,,,,
PFBC/WSFS,Banks - Regional,0.9443,0.41959,624,,,,,,,,
IEF/KTN,Unknown,0.8402,0.41959,624,,,,,,,,
FBNC/IBOC,Banks - Regional,0.9073,0.41959,624,,,,,,,,
LCNB/PROV,Banks - Regional,0.8673,0.41959,624,,,,,,,,
BRO/MMC,Insurance Brokers,0.9815,0.4196,624,,,,,,,,
AWP/CHW,Asset Management,0.9614,0.4196,624,,,,,,,,
AIG/ESGR,Insurance - Diversified,0.8998,0.4196,624,,,,,,,,
FSFG/SSB,Banks - Regional,0.8858,0.41961,624,,,,,,,,
BFIN/PFS,Banks - Regional,0.8343,0.41961,624,,,,,,,,
BME/BTO,Asset Management,0.9262,0.41961,624,,,,,,,,
PCN/SOR,Asset Management,0.9476,0.41961,624,,,,,,,,
LKFN/PNC,Banks - Regional,0.9678,0.41963,624,,,,,,,,
FSFG/NWFL,Banks - Regional,0.8854,0.41963,624,,,,,,,,
FHI/FUND,Asset Management,0.9386,0.41963,624,,,,,,,,
CBU/FXNC,Banks - Regional,0.874,0.41964,624,,,,,,,,
GRID/IPB,Unknown,0.8671,0.41964,624,,,,,,,,
NDSN/RRX,Specialty Industrial Machinery,0.9359,0.41964,624,,,,,,,,
BHK/MHF,Asset Management,0.9565,0.41965,624,,,,,,,,
AROW/FRAF,Banks - Regional,0.913,0.41966,624,,,,,,,,
FMNB/OPBK,Banks - Regional,0.9123,0.41966,624,,,,,,,,
CCBG/IBCP,Banks - Regional,0.9308,0.41966,624,,,,,,,,
LANC/MKC,Packaged Foods,0.9284,0.41967,624,,,,,,,,
HIX/MIN,Asset Management,0.9397,0.41967,624,,,,,,,,
STK/USA,Asset Management,0.9861,0.41969,624,,,,,,,,
CZFS/SRCE,Banks - Regional,0.8724,0.4197,624,,,,,,,,
ACWI/PKW,Unknown,0.9936,0.41971,624,,,,,,,,
NBTB/RF,Banks - Regional,0.9455,0.41971,624,,,,,,,,
BPOPM/FTA,Unknown,0.9334,0.41972,624,,,,,,,,
GJT/KTH,Unknown,0.919,0.41972,624,,,,,,,,
EXG/PFL,Asset Management,0.9632,0.41973,624,,,,,,,,
BPOPM/PSL,Unknown,0.959,0.41973,624,,,,,,,,
ETB/ETW,Asset Management,0.9817,0.41975,624,,,,,,,,
