Ticker Pair,Industry,Correlation,Avg P-Value,Tests Run
GAM/HQH,Asset Management,0.8489,0.58329,624
JFR/NZF,Asset Management,0.8195,0.58334,624
DHIL/NXC,Asset Management,0.8334,0.58335,624
BLK/EMD,Asset Management,0.8181,0.58336,624
BTZ/CHY,Asset Management,0.9484,0.58337,624
AFB/BN,Asset Management,0.8057,0.58337,624
BFK/PCN,Asset Management,0.8365,0.58339,624
BX/BXMX,Asset Management,0.9192,0.5834,624
JPC/JQC,Asset Management,0.9424,0.5834,624
EVT/MQT,Asset Management,0.8469,0.58341,624
ETJ/VLT,Asset Management,0.9485,0.58345,624
GRX/MSD,Asset Management,0.8478,0.58345,624
PFG/SEIC,Asset Management,0.8874,0.58346,624
CSQ/NXP,Asset Management,0.9205,0.58346,624
MSD/RFI,Asset Management,0.8678,0.58346,624
BKN/DNP,Asset Management,0.8266,0.58349,624
JLS/MQY,Asset Management,0.8674,0.58351,624
ETO/PMO,Asset Management,0.8994,0.58352,624
BXMX/NQP,Asset Management,0.8713,0.58352,624
AGD/BDJ,Asset Management,0.9645,0.58353,624
BYM/CHY,Asset Management,0.8363,0.58354,624
JFR/MUJ,Asset Management,0.8175,0.58356,624
CHY/FFC,Asset Management,0.8848,0.58356,624
NEA/STK,Asset Management,0.8019,0.58359,624
CIF/DNP,Asset Management,0.8761,0.58363,624
NAZ/VPV,Asset Management,0.9317,0.58363,624
BXMX/NIM,Asset Management,0.8699,0.58363,624
PFD/PHD,Asset Management,0.8099,0.58366,624
ADX/RMT,Asset Management,0.9697,0.58366,624
EFT/GDO,Asset Management,0.8618,0.58373,624
AMP/PFG,Asset Management,0.9369,0.58377,624
NFJ/NVG,Asset Management,0.838,0.58378,624
EVF/VPV,Asset Management,0.8041,0.58381,624
FFA/PFO,Asset Management,0.8482,0.58382,624
CHI/NIM,Asset Management,0.8677,0.58384,624
PAI/TROW,Asset Management,0.8786,0.58385,624
CHY/NPV,Asset Management,0.8238,0.58386,624
BXMX/BYM,Asset Management,0.8258,0.58393,624
CMU/TY,Asset Management,0.8357,0.58396,624
MCR/TWN,Asset Management,0.8526,0.58397,624
DNP/USA,Asset Management,0.9207,0.58398,624
NPV/PML,Asset Management,0.8398,0.584,624
JLS/MUE,Asset Management,0.8637,0.58401,624
EEA/FHI,Asset Management,0.9162,0.58403,624
ARCC/MIN,Asset Management,0.8513,0.58404,624
BYM/PCN,Asset Management,0.8973,0.58406,624
EVG/HTD,Asset Management,0.943,0.58408,624
BTO/NXN,Asset Management,0.8659,0.58412,624
GDV/IQI,Asset Management,0.8542,0.58412,624
DNP/ETW,Asset Management,0.9303,0.58413,624
BLK/VCV,Asset Management,0.8171,0.58413,624
ARCC/JPC,Asset Management,0.8564,0.58415,624
CSQ/DHIL,Asset Management,0.8184,0.58417,624
DHIL/JLS,Asset Management,0.8052,0.58417,624
BLW/GAB,Asset Management,0.9584,0.58419,624
BDJ/HPF,Asset Management,0.9428,0.5842,624
SBI/VLT,Asset Management,0.8713,0.58421,624
EHI/ETV,Asset Management,0.9344,0.58421,624
FUND/JRS,Asset Management,0.8903,0.58422,624
DHIL/NUW,Asset Management,0.8052,0.58423,624
JCE/PFO,Asset Management,0.8446,0.58425,624
EFT/HIX,Asset Management,0.8748,0.58425,624
HPS/RJF,Asset Management,0.8879,0.58431,624
NPV/NZF,Asset Management,0.9266,0.58433,624
CII/ETG,Asset Management,0.9884,0.58434,624
NIE/NXC,Asset Management,0.8308,0.58434,624
LGI/NQP,Asset Management,0.8723,0.58435,624
MUC/RQI,Asset Management,0.8294,0.58435,624
QQQX/SEIC,Asset Management,0.9234,0.58452,624
FT/PFG,Asset Management,0.9257,0.58453,624
EHI/RQI,Asset Management,0.934,0.58454,624
GOF/NXN,Asset Management,0.8942,0.58454,624
FT/HQL,Asset Management,0.8768,0.58454,624
ETW/NEA,Asset Management,0.8897,0.58455,624
JOF/MAIN,Asset Management,0.8343,0.58456,624
CHI/VPV,Asset Management,0.8391,0.58467,624
BLK/NAD,Asset Management,0.8588,0.58469,624
DHF/PDT,Asset Management,0.9236,0.58477,624
PFL/PNNT,Asset Management,0.8012,0.58479,624
JOF/PMM,Asset Management,0.8711,0.58483,624
CXE/TY,Asset Management,0.8186,0.58484,624
BFK/NTRS,Asset Management,0.8296,0.58484,624
CII/NXP,Asset Management,0.9089,0.58485,624
GAIN/NMZ,Asset Management,0.8031,0.58486,624
FMY/PFG,Asset Management,0.8105,0.58491,624
EOS/MPA,Asset Management,0.8456,0.58492,624
ETJ/EVF,Asset Management,0.9354,0.58493,624
NMZ/NTRS,Asset Management,0.9206,0.58494,624
RQI/RVT,Asset Management,0.9681,0.58501,624
GAM/NXN,Asset Management,0.817,0.58502,624
HPS/PPT,Asset Management,0.9359,0.58503,624
BLW/UTF,Asset Management,0.9749,0.58504,624
BLK/BYM,Asset Management,0.8185,0.58504,624
ETW/MSD,Asset Management,0.8853,0.58505,624
BTZ/TWN,Asset Management,0.8521,0.58508,624
EXG/PFO,Asset Management,0.8761,0.58509,624
HIO/SCD,Asset Management,0.9183,0.58512,624
JEQ/MHD,Asset Management,0.8392,0.58513,624
FOF/NUW,Asset Management,0.826,0.58517,624
GDV/MYD,Asset Management,0.8054,0.58523,624
MHF/SCD,Asset Management,0.8501,0.58525,624
FT/NKX,Asset Management,0.8717,0.58526,624
IGD/NXJ,Asset Management,0.8268,0.58526,624
MSD/RQI,Asset Management,0.8742,0.5853,624
HPS/SEIC,Asset Management,0.9199,0.58534,624
PNNT/VLT,Asset Management,0.8477,0.58535,624
ETY/NZF,Asset Management,0.8417,0.58535,624
ADX/MYI,Asset Management,0.821,0.58535,624
EOI/NZF,Asset Management,0.8343,0.58538,624
NFJ/PFG,Asset Management,0.9242,0.5854,624
GF/JHI,Asset Management,0.8524,0.5854,624
MQY/QQQX,Asset Management,0.8562,0.58542,624
NRK/PCN,Asset Management,0.9198,0.58544,624
PFN/PHK,Asset Management,0.8724,0.58545,624
FOF/MYI,Asset Management,0.853,0.58547,624
EXG/VGM,Asset Management,0.819,0.58549,624
ETJ/PNNT,Asset Management,0.8312,0.58551,624
JFR/PMM,Asset Management,0.8172,0.58552,624
JOF/TROW,Asset Management,0.8308,0.58553,624
HPS/PNNT,Asset Management,0.8099,0.58557,624
DSM/PTY,Asset Management,0.8002,0.58558,624
BHK/EOS,Asset Management,0.8894,0.58559,624
ADX/JFR,Asset Management,0.9415,0.58559,624
AOD/IGD,Asset Management,0.9488,0.5856,624
EOS/SEIC,Asset Management,0.8882,0.5856,624
BKT/HQH,Asset Management,0.8169,0.58561,624
CHI/JQC,Asset Management,0.9279,0.58562,624
EOT/GCV,Asset Management,0.8404,0.58564,624
IIM/JLS,Asset Management,0.8708,0.58564,624
MYI/PTY,Asset Management,0.876,0.58565,624
ETG/NEA,Asset Management,0.8552,0.58568,624
GAIN/MMT,Asset Management,0.9156,0.58571,624
ETJ/VCV,Asset Management,0.8269,0.58574,624
CHN/MIY,Asset Management,0.8202,0.58575,624
RCS/RVT,Asset Management,0.8116,0.58578,624
AOD/HPF,Asset Management,0.9024,0.5858,624
AB/JFR,Asset Management,0.8834,0.5858,624
MUA/NTRS,Asset Management,0.8901,0.58584,624
CHW/NXP,Asset Management,0.9407,0.58585,624
EMD/SPE,Asset Management,0.8261,0.58588,624
HPF/STEW,Asset Management,0.929,0.58589,624
AMP/EVG,Asset Management,0.9338,0.58591,624
EOS/NFJ,Asset Management,0.9657,0.58592,624
MIY/QQQX,Asset Management,0.8868,0.58594,624
GDO/SOR,Asset Management,0.898,0.58594,624
CII/PAI,Asset Management,0.8245,0.58595,624
CHI/VKQ,Asset Management,0.8201,0.58596,624
HTD/VGM,Asset Management,0.868,0.58599,624
JCE/MPA,Asset Management,0.8266,0.58601,624
AB/BTZ,Asset Management,0.9038,0.58602,624
MIY/UTF,Asset Management,0.8975,0.58602,624
JCE/VCV,Asset Management,0.8035,0.58602,624
ASG/ETW,Asset Management,0.9376,0.58607,624
ETY/PAI,Asset Management,0.828,0.58607,624
CHI/NAD,Asset Management,0.8585,0.58608,624
NMI/RVT,Asset Management,0.8039,0.58609,624
HTD/MPA,Asset Management,0.8931,0.58609,624
EHI/RJF,Asset Management,0.8301,0.5861,624
LGI/VGM,Asset Management,0.81,0.58614,624
ETJ/NUW,Asset Management,0.803,0.58616,624
GDV/RQI,Asset Management,0.9726,0.58619,624
BME/VTN,Asset Management,0.8085,0.58619,624
NZF/PFL,Asset Management,0.9437,0.5862,624
GAM/NZF,Asset Management,0.8,0.58623,624
PFL/WIW,Asset Management,0.9147,0.58623,624
JLS/NMT,Asset Management,0.8274,0.58624,624
BTA/GOF,Asset Management,0.906,0.58626,624
DHF/IGR,Asset Management,0.925,0.58627,624
GDV/MYN,Asset Management,0.8098,0.58628,624
BTO/NMI,Asset Management,0.8219,0.58629,624
ETW/NAZ,Asset Management,0.8354,0.58632,624
BLK/BX,Asset Management,0.9531,0.58637,624
FUND/PMO,Asset Management,0.8099,0.58637,624
NAZ/WEA,Asset Management,0.873,0.58638,624
EMD/ETW,Asset Management,0.8285,0.58638,624
JLS/RJF,Asset Management,0.8169,0.5864,624
BGY/GAM,Asset Management,0.9583,0.5864,624
CHI/VBF,Asset Management,0.9036,0.5864,624
MPV/MSD,Asset Management,0.8896,0.58641,624
BTO/HPF,Asset Management,0.9401,0.58644,624
EHI/GLAD,Asset Management,0.8493,0.58644,624
JHI/PDT,Asset Management,0.9228,0.58644,624
HPF/RJF,Asset Management,0.8652,0.58648,624
NMI/PHK,Asset Management,0.8021,0.5865,624
HPF/RMT,Asset Management,0.9245,0.58651,624
JMM/SCD,Asset Management,0.8537,0.58652,624
MSD/RMT,Asset Management,0.8533,0.58652,624
NCA/UTF,Asset Management,0.8605,0.58653,624
CGO/MAIN,Asset Management,0.8829,0.58657,624
BX/CSQ,Asset Management,0.9634,0.58659,624
PFL/VTN,Asset Management,0.8455,0.58659,624
BKN/JLS,Asset Management,0.8216,0.58661,624
ADX/PMM,Asset Management,0.8506,0.58662,624
LEO/TDF,Asset Management,0.8046,0.58667,624
BTA/EEA,Asset Management,0.8555,0.58667,624
GCV/PFL,Asset Management,0.933,0.58667,624
ADX/SEIC,Asset Management,0.8839,0.58667,624
EOS/GLAD,Asset Management,0.9656,0.5867,624
FRA/JPC,Asset Management,0.8684,0.58679,624
ETO/PFD,Asset Management,0.86,0.58681,624
MPA/SOR,Asset Management,0.8458,0.58681,624
MCR/WIW,Asset Management,0.9299,0.58682,624
PDT/VLT,Asset Management,0.9454,0.58683,624
ETY/MMT,Asset Management,0.9368,0.58683,624
FOF/VKQ,Asset Management,0.8416,0.58691,624
DNP/MUA,Asset Management,0.8409,0.58693,624
EEA/MCI,Asset Management,0.8633,0.58695,624
FFA/PHK,Asset Management,0.8051,0.58696,624
MGF/PCN,Asset Management,0.8556,0.58697,624
BLK/NCA,Asset Management,0.8033,0.58697,624
BGT/HPI,Asset Management,0.878,0.58702,624
IGR/RMT,Asset Management,0.9155,0.58703,624
ETV/IAE,Asset Management,0.8019,0.58703,624
NIE/NXN,Asset Management,0.8587,0.58708,624
TY/VPV,Asset Management,0.8937,0.58712,624
AMP/FMY,Asset Management,0.8574,0.58714,624
EFT/MIN,Asset Management,0.8696,0.58715,624
CXH/VLT,Asset Management,0.8867,0.58716,624
ETY/JHI,Asset Management,0.9034,0.58716,624
DSM/PFN,Asset Management,0.8465,0.58718,624
AMP/CSQ,Asset Management,0.9543,0.58722,624
GDV/IGR,Asset Management,0.9293,0.58723,624
GDV/HIX,Asset Management,0.9193,0.58723,624
MVF/PPT,Asset Management,0.8067,0.58725,624
DSU/NEA,Asset Management,0.8072,0.58729,624
PFN/SCD,Asset Management,0.8967,0.5873,624
CSQ/JHS,Asset Management,0.8325,0.58731,624
HTD/MYI,Asset Management,0.893,0.58734,624
LGI/VPV,Asset Management,0.8458,0.58734,624
FMN/PFN,Asset Management,0.8605,0.58737,624
SCD/TY,Asset Management,0.9287,0.58737,624
HTD/JQC,Asset Management,0.9424,0.58743,624
MMT/SPXX,Asset Management,0.9421,0.58749,624
ASG/PHD,Asset Management,0.8915,0.58749,624
AMP/EVF,Asset Management,0.9502,0.5875,624
EVN/PTY,Asset Management,0.8669,0.58754,624
CHY/MQT,Asset Management,0.8332,0.58757,624
BKN/EVT,Asset Management,0.8328,0.58758,624
ETO/PHK,Asset Management,0.8365,0.58759,624
AB/NAD,Asset Management,0.8317,0.58761,624
BHK/ETO,Asset Management,0.9057,0.58765,624
JQC/PDT,Asset Management,0.9113,0.58765,624
EOS/FFA,Asset Management,0.9914,0.58767,624
PFN/PML,Asset Management,0.8205,0.58768,624
GCV/MUJ,Asset Management,0.8885,0.58772,624
ETG/NAD,Asset Management,0.8655,0.58784,624
JLS/MHN,Asset Management,0.8312,0.58784,624
BHK/SOR,Asset Management,0.8688,0.58786,624
CIF/JOF,Asset Management,0.8896,0.58788,624
BLK/NNY,Asset Management,0.8089,0.58789,624
MSD/STT,Asset Management,0.8096,0.5879,624
EVT/NKX,Asset Management,0.8621,0.5879,624
BX/MHF,Asset Management,0.8068,0.58792,624
CHI/NPV,Asset Management,0.8153,0.58794,624
ADX/SWKH,Asset Management,0.8266,0.588,624
NIE/SWKH,Asset Management,0.8327,0.58801,624
BLK/MQY,Asset Management,0.8153,0.58801,624
BLK/MCI,Asset Management,0.9122,0.58802,624
BTZ/GF,Asset Management,0.8782,0.58804,624
MGF/TY,Asset Management,0.8154,0.58808,624
BN/HIX,Asset Management,0.8949,0.58809,624
HIX/PDT,Asset Management,0.9073,0.58813,624
CGO/JRS,Asset Management,0.92,0.58814,624
BME/MSD,Asset Management,0.8308,0.58815,624
JOF/NAN,Asset Management,0.8534,0.58815,624
MQT/PIM,Asset Management,0.8564,0.58815,624
EVT/RMT,Asset Management,0.982,0.58817,624
HYT/JOF,Asset Management,0.8729,0.58818,624
NAC/PPT,Asset Management,0.8457,0.58825,624
LGI/VKQ,Asset Management,0.8224,0.58828,624
MIN/MPV,Asset Management,0.8283,0.58833,624
BKN/PCN,Asset Management,0.8762,0.58833,624
BLE/PCN,Asset Management,0.8355,0.58833,624
EXG/NEA,Asset Management,0.8613,0.58838,624
NVG/STK,Asset Management,0.8061,0.58838,624
AOD/OCSL,Asset Management,0.8086,0.58842,624
BTA/GDV,Asset Management,0.9025,0.58842,624
HTD/MUE,Asset Management,0.8547,0.58843,624
PFL/PMO,Asset Management,0.9351,0.58844,624
EHI/TY,Asset Management,0.9565,0.5885,624
AFB/FT,Asset Management,0.8353,0.5885,624
BLK/VGM,Asset Management,0.8089,0.5885,624
ASG/RVT,Asset Management,0.9578,0.58853,624
DNP/VLT,Asset Management,0.9197,0.58854,624
CSWC/TY,Asset Management,0.9445,0.58856,624
EVT/MSD,Asset Management,0.865,0.58856,624
ASG/MGF,Asset Management,0.8571,0.58857,624
EMD/ETG,Asset Management,0.8254,0.58858,624
BKT/MSD,Asset Management,0.8343,0.58858,624
FT/NPV,Asset Management,0.8136,0.58862,624
GAM/MHF,Asset Management,0.8744,0.58862,624
STEW/VLT,Asset Management,0.9544,0.58867,624
HYT/NKX,Asset Management,0.8783,0.5887,624
HTD/PPT,Asset Management,0.924,0.58871,624
EHI/FFA,Asset Management,0.9186,0.58875,624
DTF/HIX,Asset Management,0.8087,0.58877,624
AWP/BGY,Asset Management,0.861,0.58878,624
EVN/PCF,Asset Management,0.8598,0.58879,624
ETY/VBF,Asset Management,0.8804,0.5888,624
MYD/TY,Asset Management,0.8388,0.58886,624
BDJ/VGM,Asset Management,0.8009,0.58887,624
HTD/NKX,Asset Management,0.9028,0.58887,624
BLK/NQP,Asset Management,0.8655,0.58893,624
ETJ/NCA,Asset Management,0.8157,0.58897,624
EFT/HQH,Asset Management,0.8126,0.58899,624
NEA/PPT,Asset Management,0.8995,0.58899,624
ASG/SPXX,Asset Management,0.9185,0.58902,624
AB/NEA,Asset Management,0.8304,0.58902,624
HPS/TROW,Asset Management,0.8708,0.58903,624
GF/PCN,Asset Management,0.8452,0.58905,624
BTO/NIM,Asset Management,0.8537,0.58908,624
EFR/PFO,Asset Management,0.8129,0.5891,624
FRA/HIX,Asset Management,0.8316,0.58911,624
BN/NMI,Asset Management,0.8032,0.58912,624
EFT/NIM,Asset Management,0.8036,0.58917,624
BKT/RNP,Asset Management,0.8004,0.58917,624
ETY/RQI,Asset Management,0.9548,0.58917,624
HPF/STT,Asset Management,0.8306,0.58919,624
AOD/PFG,Asset Management,0.9148,0.58919,624
DNP/EVG,Asset Management,0.905,0.58924,624
ETO/NAC,Asset Management,0.8154,0.58926,624
CHI/NXP,Asset Management,0.918,0.58926,624
AMP/BLW,Asset Management,0.921,0.58927,624
MPA/TY,Asset Management,0.8982,0.58931,624
JLS/MYD,Asset Management,0.8825,0.58931,624
NNY/PHD,Asset Management,0.8066,0.58934,624
CII/PFO,Asset Management,0.8335,0.58934,624
GCV/HYT,Asset Management,0.9086,0.58935,624
BKT/PDT,Asset Management,0.85,0.58939,624
ARCC/NXP,Asset Management,0.8654,0.58939,624
BFZ/ETO,Asset Management,0.8093,0.58942,624
NMT/TROW,Asset Management,0.845,0.5895,624
ETJ/SEIC,Asset Management,0.8664,0.58952,624
JOF/VTN,Asset Management,0.801,0.58955,624
GAIN/NZF,Asset Management,0.8131,0.58957,624
CHY/PMM,Asset Management,0.8831,0.5896,624
BLK/FT,Asset Management,0.9681,0.58961,624
CGO/NXP,Asset Management,0.9224,0.58962,624
HYT/SOR,Asset Management,0.9768,0.58964,624
GDO/RVT,Asset Management,0.9176,0.58965,624
JOF/PFO,Asset Management,0.8957,0.58966,624
CHI/FLC,Asset Management,0.8904,0.58969,624
JPC/NIE,Asset Management,0.8997,0.58972,624
MUC/PDT,Asset Management,0.868,0.58972,624
NRK/PPT,Asset Management,0.8916,0.58975,624
BTA/SPXX,Asset Management,0.8847,0.58976,624
GDV/NUV,Asset Management,0.869,0.58976,624
PDT/WIW,Asset Management,0.8806,0.58979,624
FT/HQH,Asset Management,0.8742,0.58981,624
CXH/LGI,Asset Management,0.8031,0.58981,624
EEA/EMD,Asset Management,0.8134,0.58982,624
DNP/NVG,Asset Management,0.8862,0.58984,624
FOF/PFD,Asset Management,0.8451,0.58988,624
BDJ/HPI,Asset Management,0.9295,0.58988,624
BYM/PFL,Asset Management,0.8977,0.58992,624
DNP/NUV,Asset Management,0.8801,0.58994,624
MUA/TROW,Asset Management,0.8542,0.58995,624
BXMX/MQT,Asset Management,0.8229,0.58997,624
JCE/NUV,Asset Management,0.8248,0.58999,624
MYI/PFL,Asset Management,0.9027,0.59002,624
FMN/QQQX,Asset Management,0.8095,0.59005,624
EFR/NZF,Asset Management,0.8166,0.59008,624
GDV/MIY,Asset Management,0.8693,0.59008,624
ARCC/NXJ,Asset Management,0.8337,0.59013,624
NUV/WIW,Asset Management,0.8763,0.59016,624
MYI/USA,Asset Management,0.8255,0.59017,624
JLS/NVG,Asset Management,0.8932,0.59018,624
CHI/JPC,Asset Management,0.8863,0.59022,624
BLE/IGR,Asset Management,0.8073,0.59024,624
EFR/FHI,Asset Management,0.909,0.59027,624
JFR/NAN,Asset Management,0.8037,0.59028,624
PDT/SPE,Asset Management,0.8972,0.59028,624
CSQ/MCI,Asset Management,0.9251,0.5903,624
HTD/STT,Asset Management,0.8498,0.59031,624
LGI/NAN,Asset Management,0.8235,0.59031,624
BX/HYT,Asset Management,0.926,0.59032,624
HIO/IGD,Asset Management,0.9125,0.59035,624
GDV/VGM,Asset Management,0.8362,0.59035,624
IGA/PCF,Asset Management,0.9553,0.59038,624
FLC/NIE,Asset Management,0.8846,0.5904,624
BX/PCF,Asset Management,0.8911,0.59041,624
CII/MMT,Asset Management,0.9381,0.59044,624
PDT/PPT,Asset Management,0.9354,0.59051,624
FOF/IQI,Asset Management,0.8501,0.59053,624
EHI/GAIN,Asset Management,0.8768,0.59055,624
NQP/PIM,Asset Management,0.8909,0.59065,624
CHY/MCR,Asset Management,0.9497,0.59068,624
BGY/RNP,Asset Management,0.9294,0.59071,624
EVF/MSD,Asset Management,0.8965,0.59072,624
MGF/TDF,Asset Management,0.8062,0.59073,624
AB/JPC,Asset Management,0.8575,0.59073,624
VKQ/VLT,Asset Management,0.8919,0.59074,624
DHIL/NKX,Asset Management,0.8057,0.59075,624
BGT/PIM,Asset Management,0.8418,0.59075,624
BDJ/NKX,Asset Management,0.8325,0.59076,624
BDJ/MQT,Asset Management,0.8106,0.59079,624
MUJ/PFN,Asset Management,0.9202,0.59082,624
BX/FHI,Asset Management,0.8991,0.59084,624
IIF/NFJ,Asset Management,0.8832,0.59086,624
JOF/MYD,Asset Management,0.8391,0.59089,624
NNY/RVT,Asset Management,0.8259,0.59095,624
BKT/BME,Asset Management,0.8159,0.59095,624
RQI/WIW,Asset Management,0.916,0.59096,624
ETG/GDO,Asset Management,0.9087,0.59097,624
CHI/MQT,Asset Management,0.8188,0.59097,624
SPXX/VKQ,Asset Management,0.8149,0.591,624
CHI/MCR,Asset Management,0.944,0.59104,624
BXMX/NFJ,Asset Management,0.9602,0.59104,624
NIE/RVT,Asset Management,0.9838,0.59107,624
JHS/PCF,Asset Management,0.8917,0.59108,624
PMO/UTF,Asset Management,0.9188,0.59108,624
AWF/CHW,Asset Management,0.9364,0.59108,624
BXMX/CIF,Asset Management,0.8742,0.59108,624
BGY/BRW,Asset Management,0.9043,0.59109,624
EVG/GCV,Asset Management,0.8631,0.5911,624
EXG/FLC,Asset Management,0.9003,0.59111,624
NMZ/PTY,Asset Management,0.9104,0.59111,624
ETG/MFM,Asset Management,0.8053,0.59113,624
CHI/FFC,Asset Management,0.8739,0.59116,624
HIO/SPXX,Asset Management,0.9475,0.59117,624
NMI/SEIC,Asset Management,0.8507,0.59119,624
EFR/VPV,Asset Management,0.8018,0.59119,624
ADX/NXN,Asset Management,0.8506,0.5912,624
NVG/PPT,Asset Management,0.9191,0.59121,624
HYT/IGD,Asset Management,0.935,0.59122,624
BOE/RQI,Asset Management,0.9506,0.59124,624
CSQ/GCV,Asset Management,0.8953,0.59125,624
CHY/SEIC,Asset Management,0.8487,0.59128,624
FFA/RQI,Asset Management,0.9638,0.59129,624
BLK/MQT,Asset Management,0.8141,0.5913,624
JLS/VCV,Asset Management,0.8966,0.59136,624
CHY/NVG,Asset Management,0.8713,0.59136,624
AFB/DHF,Asset Management,0.8622,0.59137,624
BHK/EOI,Asset Management,0.8479,0.59143,624
AMP/PFL,Asset Management,0.8442,0.59144,624
CHW/CSWC,Asset Management,0.8915,0.59148,624
EEA/UTF,Asset Management,0.9431,0.59151,624
AFB/ETB,Asset Management,0.8417,0.59155,624
BYM/NIE,Asset Management,0.8139,0.59155,624
IGD/PHD,Asset Management,0.9464,0.59156,624
FFA/VBF,Asset Management,0.8949,0.59157,624
PML/TROW,Asset Management,0.8284,0.59159,624
EFT/FLC,Asset Management,0.8364,0.5916,624
LGI/NXC,Asset Management,0.8286,0.5916,624
NQP/PDT,Asset Management,0.94,0.59163,624
EVT/SEIC,Asset Management,0.9085,0.59163,624
EHI/SPE,Asset Management,0.9011,0.59167,624
FLC/GF,Asset Management,0.8976,0.59168,624
CHW/MIN,Asset Management,0.9265,0.59168,624
FMN/PDT,Asset Management,0.8747,0.59168,624
PFO/SPE,Asset Management,0.8351,0.59169,624
EOI/MPA,Asset Management,0.8104,0.5917,624
BGY/PFG,Asset Management,0.9147,0.59171,624
EFT/NXJ,Asset Management,0.8556,0.59171,624
CHI/NVG,Asset Management,0.8602,0.59173,624
JCE/MIN,Asset Management,0.872,0.59174,624
IIF/JPC,Asset Management,0.8406,0.59176,624
MMT/RMT,Asset Management,0.9502,0.59178,624
ETG/HPF,Asset Management,0.9396,0.59179,624
CHI/NUV,Asset Management,0.8521,0.59182,624
MUJ/UTF,Asset Management,0.8974,0.59183,624
FOF/GDO,Asset Management,0.9206,0.59189,624
GCV/PCN,Asset Management,0.9212,0.59191,624
HTD/NAC,Asset Management,0.8563,0.59191,624
FT/MCI,Asset Management,0.9134,0.59195,624
CSQ/SWKH,Asset Management,0.8392,0.59196,624
CII/HQH,Asset Management,0.8472,0.59198,624
GF/NAC,Asset Management,0.8351,0.592,624
JEQ/RCS,Asset Management,0.8014,0.59203,624
FT/MUE,Asset Management,0.8265,0.59205,624
BTZ/MHD,Asset Management,0.8742,0.59206,624
PFN/SEIC,Asset Management,0.9205,0.59207,624
CSQ/NIM,Asset Management,0.8602,0.59207,624
IGD/NXP,Asset Management,0.8349,0.59207,624
DNP/MFM,Asset Management,0.8459,0.5921,624
EFR/NQP,Asset Management,0.8254,0.59211,624
MUJ/PCN,Asset Management,0.9174,0.59211,624
GOF/MPV,Asset Management,0.923,0.59211,624
PFN/PMO,Asset Management,0.9379,0.59215,624
EHI/ETB,Asset Management,0.9184,0.59216,624
FLC/JOF,Asset Management,0.8982,0.59217,624
BLK/NUV,Asset Management,0.8507,0.5922,624
NFJ/NRK,Asset Management,0.8204,0.5922,624
EMD/SPXX,Asset Management,0.8004,0.59223,624
NMZ/STK,Asset Management,0.8051,0.59224,624
ADX/MPA,Asset Management,0.8282,0.59225,624
FFA/NXN,Asset Management,0.8543,0.59226,624
ARCC/CGO,Asset Management,0.8881,0.5923,624
MUJ/PCF,Asset Management,0.8926,0.59231,624
CII/SCD,Asset Management,0.9581,0.59233,624
HPF/SPE,Asset Management,0.9201,0.59235,624
MCR/RVT,Asset Management,0.9507,0.59235,624
HIX/HPF,Asset Management,0.9203,0.59239,624
BTO/MSD,Asset Management,0.8517,0.59244,624
ETW/MHD,Asset Management,0.8083,0.59245,624
RVT/SCD,Asset Management,0.9426,0.59247,624
EHI/GAB,Asset Management,0.9176,0.59247,624
NQP/PZC,Asset Management,0.8677,0.59248,624
LGI/VBF,Asset Management,0.9073,0.59249,624
DNP/PTY,Asset Management,0.9353,0.59252,624
JOF/MYN,Asset Management,0.8111,0.59255,624
LGI/MIY,Asset Management,0.8521,0.59259,624
GDL/NAC,Asset Management,0.8251,0.59259,624
CSQ/FRA,Asset Management,0.962,0.5926,624
BTA/GDL,Asset Management,0.8942,0.59261,624
DSU/PAI,Asset Management,0.8307,0.59262,624
EOS/STEW,Asset Management,0.9818,0.59264,624
CHY/EHI,Asset Management,0.9395,0.59264,624
BDJ/RMT,Asset Management,0.9777,0.59265,624
AB/PMO,Asset Management,0.85,0.59266,624
HIX/SPE,Asset Management,0.881,0.59268,624
FFA/MHF,Asset Management,0.8979,0.59268,624
DNP/GDL,Asset Management,0.9255,0.59269,624
ETG/MQY,Asset Management,0.8204,0.59269,624
CXH/EVT,Asset Management,0.8353,0.5927,624
EOI/IGA,Asset Management,0.9758,0.59271,624
BLK/EOD,Asset Management,0.9586,0.59275,624
ADX/BTZ,Asset Management,0.9366,0.59275,624
MPA/VLT,Asset Management,0.9051,0.59276,624
MHF/STEW,Asset Management,0.8875,0.59276,624
HYT/SWKH,Asset Management,0.8149,0.59281,624
MVF/RCS,Asset Management,0.8011,0.59283,624
CHI/IIF,Asset Management,0.8766,0.59283,624
ETW/PMO,Asset Management,0.9051,0.59284,624
ASG/DSU,Asset Management,0.8845,0.59284,624
FFC/NIE,Asset Management,0.8702,0.59285,624
BGY/HPS,Asset Management,0.8817,0.59286,624
HIO/HPF,Asset Management,0.9521,0.59287,624
EXG/IGR,Asset Management,0.9233,0.59288,624
EMD/JFR,Asset Management,0.8451,0.59292,624
ADX/SOR,Asset Management,0.981,0.59293,624
MMT/PDT,Asset Management,0.9454,0.59295,624
ETV/FHI,Asset Management,0.924,0.59295,624
DNP/IIM,Asset Management,0.8549,0.59296,624
EEA/PNNT,Asset Management,0.8447,0.59297,624
BLK/NPV,Asset Management,0.807,0.59297,624
AOD/BRW,Asset Management,0.8948,0.59297,624
